Cpu,mae,mse,rmse,File,population,generation,crossover,pc
5.759448000000001,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,319,45,0.37,0.94
5.144878,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,386,34,0.62,0.4
5.655713,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,334,45,0.88,0.27
1.5418839999999998,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,125,26,0.6,0.46
2.0428240000000004,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,111,39,0.66,0.85
2.142299,2.1036244150067582,8.667503175612651,2.9440623593281194,keijzer-11.training.csv,121,38,0.54,0.31
0.754977,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,137,10,0.71,0.31
4.5015410000000005,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,294,35,0.09,0.76
2.243078,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,330,13,0.99,0.24
3.6290330000000006,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,206,36,0.89,0.99
3.242846,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,223,31,0.29,0.06
4.657348000000002,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,477,22,0.18,0.84
1.937877,2.0340780870285458,12.596415517702725,3.54914292720126,keijzer-11.training.csv,282,16,0.08,0.51
6.930368,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,424,39,0.05,0.6
2.5547419999999996,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,464,12,0.77,0.59
2.6970509999999996,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,195,33,0.57,0.62
7.1425730000000005,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,463,36,0.44,0.85
4.651778,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,253,41,0.48,0.9
7.282851000000001,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,448,39,0.32,0.11
8.994385000000001,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,463,47,0.66,0.31
5.15709,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,319,45,0.37,0.94
4.891311,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,386,34,0.62,0.4
5.840469000000001,0.4836311807043335,0.3460454676921068,0.5882562942222606,keijzer-11.training.csv,334,45,0.88,0.27
1.659577,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,125,26,0.6,0.46
2.146824,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,111,39,0.66,0.85
2.234436,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,121,38,0.54,0.31
0.79467,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,137,10,0.71,0.31
4.640504,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,294,35,0.09,0.76
2.33511,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,330,13,0.99,0.24
3.735414000000001,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,206,36,0.89,0.99
3.172683,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,223,31,0.29,0.06
4.773846,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,477,22,0.18,0.84
2.171746,1.694550000874511,3.78195473732062,1.944724848743549,nguyen-4.training.csv,282,16,0.08,0.51
