Cpu,mae,mse,rmse,File,population,generation,crossover,pc
1.2806320000000002,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,60,41,0.96,0.25
6.8896380000000015,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,297,46,0.49,0.42
0.9247299999999998,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,138,13,0.17,0.31
5.1728450000000015,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,283,35,0.69,0.72
5.732661,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,278,39,0.69,0.05
0.9129710000000002,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,55,32,0.63,0.09
4.9699110000000015,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,239,45,0.15,0.24
4.289581999999999,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,185,44,0.72,0.05
7.053173999999999,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,403,33,0.72,0.36
5.717129999999999,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,457,23,0.93,0.05
5.9901800000000005,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,246,48,0.83,0.59
1.599883,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,109,29,0.28,0.42
2.659677,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,129,47,0.07,0.58
2.0329170000000003,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,253,15,0.73,0.66
3.578492,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,431,16,0.7,0.54
2.885673,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,389,16,0.41,0.6
2.2806230000000003,1.4346533432672663,7.762574550827839,2.786139722057715,strogatz_vdp1.csv,289,14,0.64,0.8
6.553441,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,403,33,0.32,1.0
7.0852,1.3847081428322854,7.760811987522029,2.7858233948910023,strogatz_vdp1.csv,371,38,0.57,0.27
7.5490179999999985,1.3833642172858978,7.759238508466164,2.7855409723186915,strogatz_vdp1.csv,485,30,0.7,0.03
1.248852,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,60,41,0.96,0.25
6.6729020000000006,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,297,46,0.49,0.42
0.8582709999999998,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,138,13,0.17,0.31
4.651066999999999,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,283,35,0.69,0.72
5.412438,1.3833642172858978,7.759238508466164,2.7855409723186915,strogatz_vdp1.csv,278,39,0.69,0.05
0.929531,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,55,32,0.63,0.09
5.1190820000000015,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,239,45,0.15,0.24
4.3875160000000015,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,185,44,0.72,0.05
7.135936,1.3934890356555978,7.767754804139838,2.787069214092079,strogatz_vdp1.csv,403,33,0.72,0.36
5.686985,1.3833642172858978,7.759238508466164,2.7855409723186915,strogatz_vdp1.csv,457,23,0.93,0.05
1.507098,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,109,29,0.28,0.42
5.979577000000001,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,246,48,0.83,0.59
2.7469349999999997,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,129,47,0.07,0.58
1.961284,1.4331849026936732,7.761875179793237,2.7860142102640535,strogatz_vdp1.csv,253,15,0.73,0.66
3.197448,1.3830679277362299,7.757054819926875,2.7851489762536716,strogatz_vdp1.csv,431,16,0.7,0.54
2.670703,1.4336244224079655,7.687359018674724,2.7726087027697806,strogatz_vdp1.csv,389,16,0.41,0.6
2.106632,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,289,14,0.64,0.8
6.408174,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,403,33,0.32,1.0
7.020115,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,371,38,0.57,0.27
7.425174,0.20725146872950456,1.3564790298444036,1.164679797130698,strogatz_lv2.csv,485,30,0.7,0.03
1.376027,0.625002089380951,1.7147216394213105,1.3094738024952275,strogatz_lv2.csv,60,41,0.96,0.25
6.9061080000000015,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,297,46,0.49,0.42
0.9284459999999999,0.625002089380951,1.7147216394213105,1.3094738024952275,strogatz_lv2.csv,138,13,0.17,0.31
5.283515,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,283,35,0.69,0.72
5.8254410000000005,0.19694950990032606,1.3431597766614352,1.1589477022978367,strogatz_lv2.csv,278,39,0.69,0.05
