Cpu,mae,mse,rmse,File,name,scores,Best Scores, Parameters
155.94391099999999,0.279371803713086,0.14541917114691166,0.3813386567696903,../Datasets/nguyen-9.training.csv,GP,0.61255724521565,0.44605499228832296,"{'population_size': 291, 'parsimony_coefficient': 0.6161224489795918, 'p_crossover': 0.3837755102040816, 'generations': 35}"
173.22708199999997,0.667949401313402,1.3744753252502293,1.172380196544717,../Datasets/vladislavleva-3.training.csv,GP,-0.0004429857860450692,-0.0012613639538515465,"{'population_size': 496, 'parsimony_coefficient': 1.0, 'p_crossover': 0.333265306122449, 'generations': 23}"
154.185816,0.35041775344404735,0.1861997310343613,0.4315086685506576,../Datasets/nguyen-6.training.csv,GP,0.7102044776167491,0.6838050586918272,"{'population_size': 162, 'parsimony_coefficient': 0.3433673469387755, 'p_crossover': 0.9292857142857143, 'generations': 21}"
125.94662999999997,0.1434151437456249,0.05423600802153072,0.23288625554448403,../Datasets/keijzer-5.training.csv,GP,0.8443162093687633,0.8535109705005854,"{'population_size': 389, 'parsimony_coefficient': 0.01, 'p_crossover': 0.2524489795918367, 'generations': 23}"
114.79061200000001,1.2040737063286704,4.366403876554149,2.0895941894430483,../Datasets/nguyen-4.training.csv,GP,0.14845531915389532,0.20488226796551912,"{'population_size': 168, 'parsimony_coefficient': 0.4645918367346939, 'p_crossover': 0.7474489795918368, 'generations': 21}"
188.08318199999997,0.2820757802447941,0.09952500984027583,0.3154758466828734,../Datasets/nguyen-8.training.csv,GP,0.4498966621245012,-0.2870650518701412,"{'population_size': 338, 'parsimony_coefficient': 0.12112244897959183, 'p_crossover': 0.6666326530612244, 'generations': 17}"
174.4501170000001,0.2147879951772406,0.05734560923122975,0.23946943277009228,../Datasets/vladislavleva-1.training.csv,GP,-0.014180179485906885,-0.020279687180107732,"{'population_size': 359, 'parsimony_coefficient': 0.12112244897959183, 'p_crossover': 0.8080612244897959, 'generations': 29}"
151.91607900000008,4.443827537341429,25.377701503047515,5.037628559456078,../Datasets/keijzer-13.training.csv,GP,-1.3400670449107417,-0.10788913685700914,"{'population_size': 174, 'parsimony_coefficient': 0.2423469387755102, 'p_crossover': 0.8080612244897959, 'generations': 33}"
149.60534299999995,0.5816780303771888,0.5083981619096528,0.7130204498537561,../Datasets/keijzer-11.training.csv,GP,0.9239774650011701,0.9393040618002626,"{'population_size': 238, 'parsimony_coefficient': 0.7878571428571428, 'p_crossover': 0.1716326530612245, 'generations': 24}"
186.56192599999986,0.15026151519857092,0.03720920791251539,0.19289688414413383,../Datasets/vladislavleva-4.training.csv,GP,-0.031766866339950406,-0.020562958784179398,"{'population_size': 253, 'parsimony_coefficient': 0.1413265306122449, 'p_crossover': 0.7575510204081632, 'generations': 34}"
